0.0,0.0,-0.12582460740946266,-0.32712162933535155,-0.29899790295264345,-0.5809432415795808,-0.3993995148946875,-0.8065746074585187,-0.40545852380973874,-1.0,-0.4903270330341373,-0.39290842042905194,-0.8120302271510237,-0.3750659558381881,-0.7197154043600611,-0.3401641571888773,-0.598254036870123,-0.3293963576483165,-0.5032215097759847,-0.18401075465252337,-0.820325798784313,-0.18018673866261084,-0.7264366697388825,-0.17267253154450177,-0.614747656740407,-0.1817683052101629,-0.4963271747079645,0.009252752975591876,-0.7885802653852969,-0.006395925758990058,-0.7031315213865669,-0.012622117639117518,-0.6000812760377167,-0.01941951798325541,-0.4734707909579133,0.17759814984185315,-0.7083928791830326,0.13252212966765714,-0.6485888639269983,0.11713128944963642,-0.5624189962232741,0.11688483193304519,good
0.0,0.0,-0.13005014723576722,-0.3340568797099614,-0.2983251931479957,-0.5843031631942246,-0.3990532581850421,-0.8097169669431955,-0.4117187005256159,-1.0,-0.4953446583496929,-0.3876124058007726,-0.8207418387055918,-0.36573354679880943,-0.7276051231714268,-0.34484397758216706,-0.6048275125071243,-0.33739986384649484,-0.5090047337090748,-0.17153877208536508,-0.8268392597048952,-0.17177407225634855,-0.733501282376037,-0.17811965676651256,-0.6220940725729847,-0.1856379820783991,-0.5016645161801025,0.027235450573111265,-0.8002004702045469,0.006776209549743525,-0.7129052941548983,-0.010993801849154581,-0.6073843486796277,-0.016522267430815023,-0.47664908017225,0.19934377176872903,-0.7174304192261415,0.1499166851371034,-0.656036666455576,0.12574468843011843,-0.5669869308466848,0.12611950636438476,good
0.0,0.0,-0.12711443695603591,-0.3316164892892121,-0.30132509571460947,-0.5851138046266412,-0.4018267554326265,-0.8129304126780283,-0.4116753737420624,-1.0,-0.4964563940057363,-0.3954664094072782,-0.8155365717696796,-0.3746951513396526,-0.7199027143433384,-0.3460740341579099,-0.599701862751673,-0.3387097625675467,-0.5122370597817193,-0.18091444528542125,-0.8226703188218886,-0.1836531706509219,-0.7260699789595033,-0.18119111383630176,-0.614638640566101,-0.1866093203475739,-0.5081959392095647,0.015219312129638084,-0.7963510253258286,-0.008795518086791023,-0.708732343804961,-0.018668381555456012,-0.604826781046464,-0.021863267860323637,-0.48815516432645484,0.1830196681033227,-0.7185234776239666,0.1332281275913236,-0.6569464434208903,0.1165820660512437,-0.5718046786509446,0.12043313585911841,good
0.0,0.0,-0.12570590340003143,-0.326859858369657,-0.2996376835368139,-0.5780679658904544,-0.40061250665327586,-0.8041378840517842,-0.40937591790118144,-1.0,-0.48932445946837866,-0.3963934902689448,-0.8102429762828809,-0.3776327962980189,-0.7164776216415673,-0.34887993379725174,-0.5951612398965737,-0.3390830695503254,-0.5042090774806056,-0.18579362049753187,-0.8190930393321983,-0.18466598914864701,-0.725137398106938,-0.18361497420323766,-0.612978509967273,-0.19098037732324286,-0.499507686535854,0.008342503499845031,-0.786612315980715,-0.014139682703875864,-0.6999292504445488,-0.023078906404089192,-0.5960709873171869,-0.027127031540869737,-0.47938516976612505,0.17674111259369105,-0.7111605976311057,0.12824389413581522,-0.6441193147058335,0.11288027886055003,-0.5533900539171053,0.11465770222581266,good
0.0,0.0,-0.12325648877353419,-0.32812084575033923,-0.29146342385130913,-0.5821514276291978,-0.38423408827007083,-0.8096433172901264,-0.3912893107123063,-1.0,-0.4797903333005179,-0.40190993474321063,-0.8025246644334951,-0.38247401386035873,-0.7145077412372031,-0.34569221859976834,-0.5923769270576066,-0.33478285702641086,-0.4967498848828867,-0.1946990351210282,-0.8102365782247692,-0.18767614975279837,-0.7167279014128718,-0.1772882952516451,-0.604772358957977,-0.18498184005413493,-0.4942122856197893,-0.00031284684023256287,-0.7810419407066262,-0.01717232570245357,-0.6938818542996684,-0.01863323434170471,-0.591812654683389,-0.021815661648584214,-0.4735919476476166,0.1705512772713709,-0.7044937721952635,0.124253771789615,-0.6382720368788065,0.11280415146800271,-0.5498140666080581,0.11552888480434013,good
0.0,0.0,-0.12497133776629543,-0.32833475031159054,-0.29213523912276157,-0.5814213717513412,-0.38743615429532646,-0.8102592801997535,-0.3905039276647636,-1.0,-0.48375803505672804,-0.3870016489745138,-0.803638023809331,-0.36005120042945316,-0.7084449790935156,-0.33239598522935493,-0.5862462826875037,-0.3251923649173674,-0.49837360415775267,-0.17357819471865854,-0.8082296380614568,-0.1716222868166209,-0.7152072668405923,-0.1711777356937782,-0.604621127453041,-0.17860421675953833,-0.4942202989767229,0.02269668534373077,-0.7817200344210141,0.00011235693144247281,-0.6982411751286619,-0.011982203520341628,-0.595480813054549,-0.016897624206832725,-0.47646692848822675,0.19175231850771268,-0.7103320293622213,0.14081756638202586,-0.6533452179397737,0.1204160054399481,-0.5688569018414931,0.12126355902869383,good
0.0,0.0,-0.1293720669341055,-0.33192046925138663,-0.2991841745126485,-0.5840488203128212,-0.3952033298679839,-0.8127593383336172,-0.40276542716794805,-1.0,-0.503444204937242,-0.39868894279432465,-0.8162961483717752,-0.3626693762958351,-0.7216533436706469,-0.33670294515546106,-0.6023938320695575,-0.3333495832770459,-0.5183344395042006,-0.18164314340477436,-0.8201029424145067,-0.177267699223331,-0.7263059179162482,-0.17676610457524017,-0.6180182508403962,-0.1864883675854737,-0.5129008890481253,0.0195375226862919,-0.793994177429807,-0.0052628281558663274,-0.7102178862934662,-0.017566972283077936,-0.6084955880423908,-0.02370220705560809,-0.49223448472994746,0.1921291537694975,-0.7228579931123733,0.13477781628166047,-0.6647897002766406,0.11350644417948552,-0.5808058797386696,0.11363370277482472,good
0.0,0.0,-0.12909374236609641,-0.3318998668253205,-0.29752188714036926,-0.5829330541130487,-0.3979239722303213,-0.8110657126421383,-0.4122889102528743,-1.0,-0.49271282338200645,-0.4053004901458617,-0.8148101669805596,-0.38175989550909767,-0.721444472462786,-0.34879502525590816,-0.601313819434047,-0.34286441793208877,-0.5082670743335356,-0.192898007107903,-0.8218581807865974,-0.19368838701034666,-0.729316159841136,-0.18897506717835164,-0.618416127532486,-0.19653962537726258,-0.5031703847881419,0.0050123718489216,-0.7972815423046312,-0.017747496079621124,-0.7141100148934997,-0.0294627307901435,-0.6096384189249888,-0.035986123040795584,-0.4806701680837818,0.17472695250628442,-0.7155512958920733,0.12530259808827354,-0.6602784848031142,0.10093990591090693,-0.5753593352298249,0.09685660475488767,good
0.0,0.0,-0.12343530642224809,-0.33205074703875787,-0.29448831290363287,-0.586607670862959,-0.3984622144708607,-0.8121443151380717,-0.40779983551831406,-1.0,-0.4890690231908323,-0.40057182874134295,-0.8070049893036509,-0.38540476043259886,-0.718657235556343,-0.3519957505344298,-0.6013158534876378,-0.34182990624388837,-0.5078776183377504,-0.1916577974611362,-0.8184526122758075,-0.19748268978533065,-0.7283102133125499,-0.19086562606059773,-0.6203353325307599,-0.19655794064122273,-0.5071672419778351,0.0012530922692638466,-0.79278292507206,-0.02858193953873412,-0.7109326437223179,-0.035446520483552124,-0.6111138139224851,-0.0386076468283973,-0.4902505932563284,0.16784710607401832,-0.7196982809667398,0.11236777841374607,-0.6611890479154185,0.09534181120192772,-0.5772293461223045,0.09596031351147466,good
0.0,0.0,-0.122381935845065,-0.3304992668944765,-0.2910132890784651,-0.5851953450080202,-0.39191764991585737,-0.81228596725572,-0.4010383251222538,-1.0,-0.4840410508033489,-0.4041223572822236,-0.8050044133864894,-0.38786377922934334,-0.7163895916680854,-0.35894605185840744,-0.5974717808242579,-0.34846544794950784,-0.5026665706404875,-0.1919979391901926,-0.8153896058390646,-0.20088489030012,-0.7268015730951729,-0.19893608946585697,-0.6194278690360803,-0.20244816284901132,-0.5034494687144573,0.0031147035945562475,-0.7951295703106726,-0.029600263851986646,-0.7137646604118941,-0.03986626478028285,-0.6118615367204044,-0.04083357970777888,-0.4888316182889494,0.17033128837690456,-0.7233514249502025,0.1120536214325773,-0.669296321582615,0.09121024627803112,-0.5865659504757276,0.09249359345557,good
